Gene	Mono_A375_1	Mono_A375_2	Mono_A375_3	CC_A375_1	CC_A375_2	CC_A375_3
MIR607	0	0	0	0	0	0
MIR608	0	0	0	0	0	0
MIR609	0	0	0	0	0	0
MIR610	0	0	0	0	0	0
MIR613	0	1.004330653	0	0	0	0
MIR615	0	0	0	0	0	0
MIR616	7.924492887	6.025983917	7.846533825	1.989909042	2.926989979	2.051484338
MIR617	0	0	0	0	0	0
MIR618	0	0	0	0	0	0
MIR619	0	0	0	0	0	0
MIR620	0	0	0	0	0	0
MIR621	22.78291705	30.12991958	27.46286839	45.76790796	56.58847293	56.41581929
MIR623	0	0	0	0	0	0
MIR624	0	0	0	0	0	0
MIR625	0	0	0	0	0	0
MIR626	0	0	0	0	0	0
MIR627	0	0	0	0	0	0
MIR629	0	0	0	0	0	0
MIR633	0	0	0	0	0	0
MIR634	0	0	0	0	0	0
MIR635	8.915054498	10.04330653	9.808167281	4.974772604	6.829643284	2.051484338
MIR638	0	0	0	0	0	0
MIR640	0	0	0	0	0	0
MIR641	0	0	0	0	0	1.025742169
MIR642A	0	0	0	0	0	0
MIR643	0	0	0	0	0	0
MIR644A	0	0	0	0.994954521	0	0
MIR645	0	0	0	0	0	0
MIR646	0	0	0	0	0	0
MIR646HG	15.84898577	20.08661306	22.55878475	27.85872658	20.48892985	26.66929639
MIR647	1.981123222	4.017322611	3.923266912	0.994954521	0.975663326	2.051484338
MIR648	0	1.004330653	0	0	0	0
MIR649	0	0	0	0	0	0
MIR651	0	0	0	0	0	0
MIR652	0	0	0	0	0	0
MIR653	0	0	0	0	0	0
MIR654	0	0	0	0	0	0
MIR655	0	0	0	0	0	0
MIR656	0	0	0	0	0	0
MIR657	0	0	0.980816728	0	0	0
MIR659	0	0	0.980816728	0.994954521	1.951326653	1.025742169
MIR660	0	0	0	0	0	0
MIR661	0	0	0	0	0	1.025742169
MIR662	0	0	0	0	0	0
MIR663AHG	1.981123222	3.012991958	0.980816728	1.989909042	4.878316632	1.025742169
MIR663B	0	0	0	0	0	0
MIR670	0	0	0	0	0	0
MIR670HG	0	0	0	0	0	0
MIR676	0	0	0	0	0	0
MIR7-2	0	0	0	0	0	0
MIR7-3	0	0	0	0	0	0
MIR7-3HG	0	0	0.980816728	0	0	0
MIR708	0	1.004330653	0	0	0	0
MIR744	0	0	0	1.989909042	0	0
MIR7515HG	0	0	0	0	0	0
MIR758	0	0	0	0	0	0
MIR759	0	0	0	0	0	0
MIR760	0	0	0.980816728	0	0	0
MIR762	0	0	0	0	0	0
MIR762HG	22.78291705	28.12125828	22.55878475	18.9041359	13.65928657	13.3346482
MIR764	0	0	0	0	0	0
MIR765	0	1.004330653	0	0	0	0
MIR766	0	0	0	0	0	0
MIR767	0	0	0	0	0	0
MIR769	0	0	0	0	0	0
MIR770	0	0	0	0	0	0
MIR7853	0	0	0	0	0	0
MIR802	0	0	0	0	0	0
MIR8485	0	0	0	0	0	0
MIR873	0	0	0	0	0	0
MIR874	0	0	0	0	0	0
MIR875	0	0	0	0	0	0
MIR876	0	0	0	0	0	0
MIR877	0	0	0	0.994954521	0.975663326	0
MIR885	0	0	0	0	0	0
MIR887	0	0	0	0	0	0
MIR888	0	0	0	0	0	0
MIR889	0	0	0	0	0	0
MIR890	0	0	0	0	0	0
MIR891A	0	0	0	0	0	0
MIR891B	0	0	0	0	0	0
MIR892A	0	0	0	0	0	0
MIR892B	0	0	0	0	0	0
MIR892C	0	0	0	0	0	0
MIR9-1	0	0	0	0	0	0
MIR9-3HG	0	0	0	0	0	0
MIR920	0	0	0	0	0	0
MIR921	0	0	0	0	0	0
MIR92B	25.75460188	27.11692763	26.48205166	28.8536811	17.56193987	21.54058555
MIR93	0.990561611	3.012991958	0.980816728	2.984863563	0	0
MIR933	0	1.004330653	0.980816728	0	0	0
MIR934	0	0	0	0	0	0
MIR938	0	0	0	0	0	0
MIR940	6.933931276	15.06495979	10.78898401	14.92431781	13.65928657	10.25742169
MIR941-2	0	0	0	0	0	0
MIR941-4	0	0	0	0	0	0
MIR942	0	0	0	0	0	0
MIR944	0	0	0	0	0	0
MIR95	0	0	0	0	0	0
MIR96	0	0	0	0	0	0
MIR98	0	0	0	0	0	0
MIR99A	0	0	0	0	0	0
MIR99AHG	17.830109	19.0822824	22.55878475	20.89404494	39.02653305	21.54058555
MIR99B	0	0	0	0	0	0
MIRLET7A1	0.990561611	0	0	0.994954521	0	1.025742169
MIRLET7A2	1.981123222	2.008661306	1.961633456	0.994954521	0	2.051484338
MIRLET7BHG	81.2260521	99.42873463	122.602091	132.3289513	125.8605691	137.4494506
MIRLET7C	0	0	0	0	0	0
MIRLET7D	0.990561611	2.008661306	1.961633456	1.989909042	0	1.025742169
MIRLET7DHG	0	0	0	0	0.975663326	0
MIRLET7E	0	0	0	0	0	0
MIRLET7F1	0	0	0.980816728	0	0.975663326	0
MIRLET7F2	0	0	0	0	0	0
MIRLET7G	0	0	0	0	0	0
MIRLET7I	0.990561611	0	0	0	0	0
MIS12	526.978777	478.0613907	479.61938	439.7698982	463.44008	468.7641712
MIS18A	104.9995308	131.5673155	110.8322903	140.2885874	184.4003687	188.7365591
MIS18A-AS1	0.990561611	2.008661306	0.980816728	2.984863563	0	0
MIS18BP1	295.1873601	352.5200591	339.3625879	292.5166291	302.4556312	301.5681976
MISP	217.9235544	214.9267597	214.7988635	502.452033	511.247583	508.7681158
MISP3	50.51864216	66.28582309	42.17511931	27.85872658	17.56193987	18.46335904
MITD1	448.7244097	454.9617857	465.8879458	489.5176243	554.1767693	552.875029
MITF	271.4138814	313.3511637	260.8972497	435.7900801	402.9489538	347.7265952
MIXL1	0.990561611	0	0.980816728	0	0	0
MKI67	934.0995991	1158.997573	1051.435533	1438.704237	1671.311278	1537.587511
MKI67P1	0	0	0	1.989909042	0	0
MKKS	1050.985869	956.1227815	1070.07105	1476.512509	1541.548056	1454.502395
MKL1	262.4988269	246.0610099	256.9739828	266.6478116	282.9423646	285.1563229
MKL2	268.4421966	253.0913245	249.1274489	207.9454949	203.9136352	171.2989422
MKLN1	925.1845446	946.0794749	949.4305928	1134.248154	1122.988489	1046.257012
MKLN1-AS	55.47145021	60.25983917	46.09838622	85.56608879	89.76102602	87.18808435
MKNK1	507.1675448	579.4987867	540.4300172	388.0322631	359.0441041	359.0097591
MKNK1-AS1	0.990561611	2.008661306	1.961633456	0.994954521	1.951326653	1.025742169
MKNK2	7651.097883	7768.497599	7428.705899	4420.582936	4192.425313	4423.000232
MKNK2P1	0	0	0	0	0	0
MKRN1	2993.477188	2840.247086	2804.155026	2409.779849	2273.29555	2453.575268
MKRN2	784.5247958	747.2220057	733.6509126	928.2925679	872.2430137	773.4095953
MKRN2OS	4.952808055	2.008661306	6.865717097	2.984863563	8.780969937	5.128710844
MKRN3	62.40538149	53.2295246	65.71472078	61.68718029	76.10173945	88.21382652
MKRN3-AS1	1.981123222	1.004330653	1.961633456	4.974772604	2.926989979	2.051484338
MKRN4P	0	0	0	0	0	0
MKRN5P	0	2.008661306	1.961633456	0	1.951326653	1.025742169
MKRN7P	0.990561611	1.004330653	0	0	0.975663326	0
MKRN9P	111.933462	115.4980251	115.7363739	115.4147244	92.688016	88.21382652
MKRNP2	0	0	0	0	0	1.025742169
MKS1	306.0835378	297.2818732	286.3984846	432.8052166	433.1945169	410.2968675
MKX	5.943369666	4.017322611	9.808167281	1.989909042	2.926989979	5.128710844
MKX-AS1	0	0	0	0	0	0
MLANA	3.962246444	2.008661306	5.884900369	3.979818083	3.902653305	4.102968675
MLC1	2.971684833	1.004330653	0.980816728	0.994954521	0.975663326	1.025742169
MLEC	3151.967046	3124.472661	3092.515144	2869.448838	2978.700135	2881.309752
MLF1	254.574334	278.1995908	326.6119705	332.31481	310.2609378	297.465229
MLF2	4517.951507	4447.176131	4272.437668	5047.404284	5115.40282	5178.972211
MLH1	722.1194144	779.3605866	773.8643985	1035.747656	1201.041555	1258.585641
MLH3	23.77347866	20.08661306	22.55878475	12.93440877	19.51326653	14.36039036
MLIP	0.990561611	0	0	1.989909042	0.975663326	1.025742169
MLIP-AS1	0	0	0	0	0	0
MLIP-IT1	0	0	0	0	0	0
MLK7-AS1	0	0	0.980816728	0	0	0
MLKL	387.3095899	412.7798983	424.6936433	394.0019903	409.7785971	384.6533133
MLLT1	893.4865731	950.0967976	885.6775055	913.3682501	822.4841841	722.1224869
MLLT10	763.723002	772.330272	757.1905141	861.630615	902.4885768	941.631311
MLLT10P1	0.990561611	0	0.980816728	0	0	2.051484338
MLLT10P2	0	0	0	0	0	0
MLLT11	1009.382282	1046.51254	1073.994317	647.7153931	663.4510619	616.4710435
MLLT3	569.5729263	586.5291012	628.7035227	214.9101765	144.3981723	139.500935
MLN	0	0	0	0	0	0
MLNR	0.990561611	1.004330653	0	0	0	0
MLPH	600.2803362	624.693666	629.6843394	970.0806578	958.1013864	959.0689279
MLST8	1417.493665	1436.192834	1395.702204	1846.635591	1890.835526	1580.668682
MLX	1389.75794	1447.240471	1367.258519	1167.081653	1269.337988	1325.258882
MLXIP	738.9589617	641.7672871	698.3415104	1002.914157	996.1522562	945.7342797
MLXIPL	9.905616109	18.07795175	9.808167281	2.984863563	1.951326653	8.205937351
MLYCD	256.5554572	218.9440823	238.3384649	187.0514499	167.8140921	198.9939808
MMAA	64.38650471	67.29015374	51.00246986	101.4853611	84.88270939	100.5227325
MMAB	1266.9283	1351.829059	1186.788241	739.251209	779.5549977	752.8947519
MMACHC	363.5361112	325.4031315	345.2474883	276.5973568	286.8450179	290.2850338
MMADHC	2647.771186	2345.112074	3364.201377	2189.8949	2529.895005	2632.054405
MMD	174.3388435	194.8401466	187.3359951	162.1775869	156.1061322	152.8355832
MMD2	0	0	0	0	0	0
MME	241.6970331	275.1865989	265.8013333	757.1603904	877.1213304	920.0907255
MME-AS1	0	0	0	0	0	0
MMEL1	0	0	0	1.989909042	0	0
MMGT1	743.9117698	727.1353926	738.5549963	642.7406205	588.3249858	742.6373303
MMP1	175.3294051	190.822824	205.9715129	55.71745317	36.09954307	38.97820242
MMP10	0.990561611	1.004330653	0	4.974772604	5.853979958	4.102968675
MMP11	32.68853316	35.15157285	31.3861353	28.8536811	23.41591983	22.56632771
MMP13	0	0	0	0	0	0
MMP14	3578.8991	3594.499406	3486.803468	2452.562894	2237.196007	2273.044646
MMP15	183.253898	170.736211	153.0074096	117.4046335	133.6658757	171.2989422
MMP16	1541.313867	1574.790464	1492.80306	697.4631191	693.696625	708.7878387
MMP17	968.7692555	955.1184508	963.162027	88.55095235	104.3959759	112.8316386
MMP19	143.6314336	150.6495979	147.1225092	150.2381326	140.495519	147.7068723
MMP2	3475.880693	3412.715558	3304.371557	1193.945425	1099.572569	1085.235215
MMP20	0	0	0	0	0	0
MMP21	0	0	0	0.994954521	0	0
MMP23A	0.990561611	0	0.980816728	0	0.975663326	0
MMP23B	0	2.008661306	0.980816728	0	0	0
MMP24	24.76404027	21.09094371	22.55878475	10.94449973	13.65928657	8.205937351
MMP24-AS1	814.2416442	891.8456197	711.0921279	1056.641701	991.2739395	993.9441616
MMP25	6.933931276	13.05629849	7.846533825	2.984863563	5.853979958	10.25742169
MMP25-AS1	50.51864216	41.17755676	54.92573677	65.66699838	77.07740278	41.02968675
MMP26	0	0	0	0	0	0
MMP27	0	0	0	0	0	0
MMP3	1.981123222	8.034645222	0	1.989909042	1.951326653	2.051484338
MMP7	1.981123222	1.004330653	0	0	1.951326653	0
MMP8	145.6125568	109.4720412	152.0265929	26.86377206	22.44025651	14.36039036
MMP9	0	0	0	1.989909042	0.975663326	1.025742169
MMRN1	0	0	0	0	0	0
MMRN2	5.943369666	10.04330653	9.808167281	9.949545208	7.805306611	9.23167952
MMS19	1876.123691	2080.973113	1908.669353	1853.600272	1801.0745	1903.777465
MMS22L	132.7352559	162.7015658	158.89231	171.1321776	170.7410821	202.0712073
MN1	19.81123222	30.12991958	22.55878475	18.9041359	15.61061322	18.46335904
MNAT1	539.856078	498.1480038	663.0321082	522.3511234	575.6413625	614.4195591
MND1	81.2260521	109.4720412	85.33105534	99.49545208	128.7875591	120.0118338
MNDA	0	0	0	0	0	0
MNS1	64.38650471	65.28149243	56.88737023	81.58627071	92.688016	82.05937351
MNT	451.6960946	446.9271405	444.3099778	421.8607168	362.9467574	368.2414386
MNX1	45.5658341	49.21220199	57.86818696	13.92936329	18.5376032	15.38613253
MNX1-AS1	10.89617772	16.06929044	7.846533825	5.969727125	12.68362324	8.205937351
MNX1-AS2	0.990561611	2.008661306	2.942450184	1.989909042	0.975663326	5.128710844
MOAP1	821.1755755	892.8499503	773.8643985	659.6548473	676.1346851	765.203658
MOB1A	2792.393181	2796.056537	2924.795483	2312.274306	2360.129586	2304.842653
MOB1AP1	0	0	0	0	0	0
MOB1AP2	0	0	0	0	0	0
MOB1B	583.4407888	576.4857947	530.6218499	419.8708078	455.6347734	472.8671398
MOB2	370.4700425	408.7625757	412.9238425	375.0978544	340.5065009	373.3701495
MOB3A	694.3836893	727.1353926	619.8761722	648.7103476	617.5948856	743.6630724
MOB3B	7.924492887	4.017322611	4.90408364	9.949545208	4.878316632	3.077226507
MOB3C	367.4983577	405.7495837	378.595257	334.304719	270.2587414	299.5167133
MOB4	362.5455496	355.5330511	386.4417909	339.2794916	400.9976271	354.9067904
MOBP	0.990561611	0	0	0	0	0
MOCOS	2825.081714	2659.467569	2797.289309	2133.182493	2019.623085	2061.741759
MOCS1	188.2067061	207.8964451	169.681294	159.1927233	154.1548056	148.7326145
MOCS1P1	0	0	0	0	0	0
MOCS2	1043.061376	1048.521202	1027.895931	916.3531137	989.3226129	1009.330294
MOCS3	419.998123	451.9487938	409.9813923	518.3713054	466.36707	465.6869447
MOG	4.952808055	3.012991958	1.961633456	4.974772604	2.926989979	2.051484338
MOGAT1	0	0	0	0	0	0
MOGAT2	0	0	0	1.989909042	0	0
MOGAT3	1.981123222	0	0	0	0	1.025742169
MOGS	2686.403089	2590.168754	2631.531281	2717.220796	2721.125017	2651.543506
MOK	3860.218598	3844.577739	4233.204998	1596.902006	1491.789226	1357.056889
MON1A	279.3383743	271.1692763	289.3409348	419.8708078	348.3118075	372.3444073
MON1B	1254.050999	1176.071194	1165.210273	923.3177953	906.3912301	869.8293592
MON2	806.3171513	805.4731835	789.5574661	839.7416156	878.0969937	846.2372893
MORC1	0	0	0	0	0	0
MORC1-AS1	0	0	0	0	0	0
MORC2	481.4129429	475.0483988	500.2165313	665.6245744	684.9156551	729.3026821
MORC2-AS1	0	0	0	0	0	0
MORC3	514.1014761	492.1220199	527.6793997	421.8607168	440.9998235	436.9661639
MORC4	227.8291705	205.8877838	207.9331464	275.6024023	250.7454749	292.3365181
MORF4	0.990561611	1.004330653	2.942450184	1.989909042	0.975663326	0
MORF4L1	2659.657925	2487.727027	2597.202696	2083.434767	2281.100857	2534.608899
MORF4L1P1	71.32043599	69.29881504	67.67635424	67.65690742	66.34510619	72.82769399
MORF4L1P4	0	0	0	0	0	0
MORF4L1P5	0	0	0	0	0	0
MORF4L1P6	0	0	0	0	0	0
MORF4L1P7	0	0	0	0	0	0
MORF4L2	4489.225221	4457.219437	4987.453062	4127.071352	3996.316985	3801.400478
MORF4L2-AS1	3.962246444	4.017322611	5.884900369	0	6.829643284	6.154453013
MORF4L2P1	0	0	0	0	0	0
MORN1	134.7163791	150.6495979	110.8322903	162.1775869	165.8627655	134.3722241
MORN2	265.4705117	294.2688813	343.2858548	243.7638576	294.6503245	258.4870266
MORN3	10.89617772	3.012991958	16.67388438	10.94449973	2.926989979	6.154453013
MORN4	610.1859523	608.6243756	599.2790209	638.7608024	630.2785088	699.5561592
MORN5	0	1.004330653	0	0	0	0
MOS	0	0	0	0	0	0
MOSPD1	371.4606041	338.45943	426.6552767	320.3753557	370.752064	347.7265952
MOSPD2	1537.35162	1450.253463	1591.86555	787.009026	901.5129135	891.3699447
MOSPD3	179.2916516	178.7708562	152.0265929	151.2330872	129.7632224	144.6296458
MOV10	1176.787194	1180.088517	1147.555572	1022.813247	976.6389896	997.0213881
MOV10L1	2.971684833	2.008661306	1.961633456	3.979818083	3.902653305	4.102968675
MOXD1	146.6031184	165.7145577	122.602091	66.6619529	63.41811621	66.67324098
MOXD2P	0	0	0	0	0	0
MPC1	246.6498411	240.035026	242.2617318	329.3299464	350.2631341	345.6751109
MPC1L	0	0	0	0	0	0
MPC2	553.7239405	546.3558751	655.1855744	492.5024878	523.9312062	452.3522965
MPDU1	1461.078376	1418.114882	1852.762799	1321.299604	1366.90432	1261.662868
MPDZ	1053.957554	993.2830156	942.5648757	693.483301	611.7409056	663.6551832
MPEG1	0	0	0	0	0	0
MPG	2490.27189	2568.073479	2555.027577	1809.822273	1834.247053	1711.96368
MPHOSPH10	844.9490541	772.330272	818.0011512	1268.567014	1289.826917	1246.276735
MPHOSPH6	297.1684833	279.2039215	329.5544206	466.6336703	617.5948856	536.4631543
MPHOSPH8	936.0807223	842.6334177	913.1403739	699.4530282	689.7939717	745.7145568
MPHOSPH9	448.7244097	493.1263505	469.8112128	393.0070357	410.7542604	406.1938989
MPI	1427.399281	1697.318803	1454.551208	1363.087694	1360.074677	1481.171692
MPL	0.990561611	1.004330653	1.961633456	0.994954521	0	0
MPLKIP	888.533765	873.7676679	1066.147783	1155.142199	1104.450885	938.5540845
MPND	130.7541326	117.5066864	135.3527085	128.3491332	120.0065891	117.9603494
MPO	0	0	0	0	0	0
MPP1	232.7819786	241.0393567	240.3000984	183.0716318	160.0087855	189.7623012
MPP2	56.46201182	83.35944418	65.71472078	62.68213481	53.66148295	51.28710844
MPP3	82.21661371	75.32479896	74.54207134	176.1069502	142.4468456	162.0672627
MPP4	83.20717532	123.5326703	132.4102583	61.68718029	42.92918636	30.77226507
MPP5	728.062784	725.1267313	739.535813	755.1704813	792.238621	742.6373303
MPP6	479.4318197	483.083044	491.3891808	930.282477	975.6633263	1037.025333
MPP7	111.933462	114.4936944	141.2376088	82.58122523	95.61500598	128.2177711
MPPE1	157.4992961	164.7102271	160.8539434	151.2330872	136.5928657	125.1405446
MPPE1P1	0	0	0	0	0	0
MPPED1	0	0	0	0	0	0
MPPED2	17.830109	24.10393567	27.46286839	9.949545208	7.805306611	7.180195182
MPRIP	5267.806647	5384.21663	5283.659714	6617.442518	6701.831388	6469.355859
MPRIP-AS1	0	0	0	0.994954521	0.975663326	0
MPRIPP1	0	0	0	1.989909042	0.975663326	1.025742169
MPST	748.8645779	782.3735785	800.3464501	726.3168002	670.2807052	638.011629
MPTX1	0	0	0	0	0	0
MPV17	1244.145383	1346.807405	1216.212743	1602.871733	1621.552448	1795.048795
MPV17L	105.9900924	118.511017	104.9473899	176.1069502	143.422509	177.4533952
MPV17L2	417.0264382	384.65864	381.5377072	446.7345799	449.7807934	430.8117109
MPZ	43.58471088	59.25550852	51.00246986	186.0564954	130.7388857	102.5742169
MPZL1	807.3077129	869.7503453	896.4664895	1033.757747	1067.375679	1039.076817
MPZL2	0	0	0	0	0	0
MPZL3	0	1.004330653	0	0	0	0
MR1	493.2996822	528.2779234	501.1973481	401.9616264	360.9954307	404.1424145
MRAP	1.981123222	0	0	0	0	0
MRAP2	9.905616109	13.05629849	10.78898401	2.984863563	0.975663326	1.025742169
MRAS	394.2435211	447.9314712	392.3266912	420.8657623	416.6082403	384.6533133
MRC2	3242.108153	3347.434066	3166.076398	1827.731455	1915.22711	1770.430983
MRE11A	521.0354073	509.195641	554.1614514	549.2148955	554.1767693	532.3601856
MRE11B	0.990561611	0	0.980816728	1.989909042	0.975663326	0
MREG	90.14110659	76.32912961	68.65717097	34.82340823	48.78316632	45.13265543
MREGP1	0	0	0	0	0	0
MRFAP1	6193.981753	6006.901634	5736.797043	6585.603973	6804.276038	6667.324098
MRFAP1L1	1907.821663	1805.786514	1832.165648	1737.190593	1744.486027	1808.383444
MRGBP	1362.022215	1447.240471	1378.047503	1453.628555	1485.935246	1458.605364
MRGPRD	0.990561611	0	0	0	0	0
MRGPRE	0	0	0.980816728	1.989909042	0	0
MRGPRF	0	1.004330653	0	0	0	0
MRGPRF-AS1	0	0	0	0	0	0
MRGPRG	0	0	0	0	0	0
MRGPRG-AS1	0	0	0	0	0	0
MRGPRX1	0	0	0	0	0	0
MRGPRX2	0	0	0	0	0	0
MRGPRX3	30.70740994	29.12558893	26.48205166	22.88395398	12.68362324	18.46335904
MRGPRX4	110.9429004	78.33779092	77.48452152	18.9041359	19.51326653	28.72078073
MRI1	988.5804877	1034.460572	1053.397166	1178.026153	1028.349146	890.3442026
MRLN	0.990561611	0	0	0	0	2.051484338
MRM2	712.2137983	748.2263363	685.5908929	926.3026589	1002.006236	1078.055019
MRM3	491.318559	495.1350118	455.0989618	671.5943016	649.7917753	670.8353784
MRO	3.962246444	2.008661306	0.980816728	2.984863563	0	0
MROH1	310.0457842	294.2688813	313.861353	261.673039	269.2830781	303.619682
MROH2A	0	0	0.980816728	0	0	0
MROH2B	0	0	0	0	0	0
MROH3P	0	0	0	0	0	0
MROH4P	0	0	0	0	0	0
MROH5	0	0	0	0	0	0
MROH6	361.554988	417.8015516	386.4417909	183.0716318	165.8627655	139.500935
MROH7	0	0	0	0	0	0
MROH7-TTC4	0	0	0	0	0	0
MROH8	22.78291705	11.04763718	12.75061747	21.88899946	15.61061322	10.25742169
MROH9	0	0	0	0	0	0
MRPL1	332.8287013	280.2082521	453.1373284	394.9969448	501.4909497	523.1285061
MRPL10	1176.787194	1067.603484	1050.454716	1569.043279	1489.837899	1564.256808
MRPL11	877.6375873	886.8239664	1036.723282	1050.671974	1074.205322	1035.999591
MRPL12	407.1208221	358.5460431	409.9813923	682.5388013	752.2364246	681.0928001
MRPL13	1049.995308	1042.495218	1344.699734	1184.990834	1253.727374	1233.967829
MRPL14	879.6187105	803.4645222	971.9893775	838.7466611	884.926637	889.3184604
MRPL15	1309.52245	1249.387332	1553.613697	1842.655773	1887.908536	1752.993367
MRPL15P1	0	0	0	0	0	0
MRPL16	959.854201	1048.521202	897.4473062	951.1765219	913.2208734	898.5501399
MRPL17	1165.891016	1101.750726	1305.467065	1442.684055	1627.406428	1529.381574
MRPL18	760.7513172	739.1873605	749.3439803	1039.727474	1069.327006	1172.423299
MRPL19	720.1382911	718.0964168	691.4757933	931.2774315	904.4399035	879.0610387
MRPL2	496.2713671	512.2086329	503.1589815	942.2219312	984.4442963	903.6788508
MRPL20	1903.859416	1834.912103	1889.053018	2549.073482	2696.733434	2779.761278
MRPL20P1	0	0	0	0	0	0
MRPL21	1298.626272	1289.560558	1534.978179	2004.833359	2000.109819	1889.417075
MRPL22	655.7517864	621.6806741	664.0129249	867.6003422	869.3160237	789.82147
MRPL22P1	0	0	0	0	0	0
MRPL23	917.2600517	951.1011282	944.5265092	1200.910107	1282.021611	1249.353962
MRPL23-AS1	29.71684833	35.15157285	23.53960147	40.79313535	39.02653305	55.39007712
MRPL24	2006.877824	1977.527055	2174.470686	3172.909967	3571.903438	3402.386774
MRPL27	883.5809569	845.6464097	873.9077047	1020.823338	1020.543839	986.7639664
MRPL28	2399.140222	2408.384905	2380.442199	2341.127988	2408.912753	2282.276326
MRPL2P1	0	0	0	0	0	0
MRPL3	2411.026961	2149.267597	2725.689687	3679.341818	4003.146628	3855.764813
MRPL30	0.990561611	0	0.980816728	0	0	1.025742169
MRPL32	1153.013715	1014.373959	1335.872384	1504.371236	1547.402036	1461.682591
MRPL32P1	0	0	0	0	0	0
MRPL33	946.9769	953.1097895	994.5481623	1170.066517	1242.019414	1216.530212
MRPL34	2502.158629	2399.34593	2592.298612	2096.369175	2304.516777	2122.260547
MRPL35	1033.15576	1025.421597	1148.536389	1031.767838	1096.645579	1028.819395
MRPL35P1	0	0	0	0	0	0
MRPL35P2	0.990561611	8.034645222	0	0	0	1.025742169
MRPL35P3	0	0	0	0	0	0
MRPL35P4	0	0	0	0.994954521	0	0
MRPL36	570.5634879	454.9617857	586.5284034	530.3107596	641.0108054	605.1878796
MRPL37	1908.812224	1954.42745	1815.491764	2456.542712	2542.578628	2451.523784
MRPL37P1	0	0	0	0	0	0
MRPL38	107.9712156	83.35944418	103.9665732	96.51058852	118.0552625	127.1920289
MRPL39	429.9037391	414.7885596	456.0797786	488.5226697	548.3227894	519.0255374
MRPL3P1	1.981123222	0	4.90408364	3.979818083	6.829643284	2.051484338
MRPL4	1089.617772	1163.014896	1028.876748	1686.447913	1818.63644	1866.850747
MRPL40	643.8650471	622.6850047	715.0153948	829.7920704	872.2430137	827.7739303
MRPL40P1	0.990561611	2.008661306	0	0.994954521	0	0
MRPL41	2168.339366	2195.466807	2198.991104	2405.800031	2454.768929	2290.482263
MRPL42	1699.803724	1538.63456	2166.624152	2029.707223	2278.173867	2223.809022
MRPL42P2	0	0	0	0	0	0
MRPL42P3	0	0	0	0	0	0
MRPL42P4	0	0	0	0	0	0
MRPL42P6	0	0	0	0	0	0
MRPL43	949.9485849	948.0881362	923.9293579	1386.966602	1453.738356	1359.108374
MRPL44	438.8187936	452.9531244	410.9622091	371.1180363	388.3140039	480.047335
MRPL45P1	7.924492887	5.021653264	3.923266912	6.964681646	1.951326653	2.051484338
MRPL46	193.1595141	193.835816	187.3359951	267.6427661	282.9423646	245.1523784
MRPL47	1067.825417	970.1834106	1333.91075	1103.404564	1408.857843	1503.73802
MRPL48	609.1953907	587.5334319	601.2406543	513.3965328	521.0042163	534.41167
MRPL48P1	0	0	0	1.989909042	0	0
MRPL49	1561.125099	1609.942036	1584.999833	1791.913092	1811.806797	1685.294383
MRPL49P1	0	0	0	0	0	0
MRPL49P2	0	1.004330653	0	0	0	0
MRPL50	824.1472603	753.2479896	946.4881426	819.8425252	848.8270939	790.8472122
MRPL50P1	0	0	0	0	0	0
MRPL50P2	0	0	0	0	0	0
MRPL50P4	0	0	0	0	0	0
MRPL51	2491.262451	2416.419551	2541.296142	2574.9423	2568.921538	2547.943547
MRPL51P2	0.990561611	0	0.980816728	0	0	0
MRPL52	584.4313504	568.4511495	597.3173874	795.9636167	945.4177632	908.8075616
MRPL53	39.62246444	51.22086329	45.11756949	40.79313535	29.26989979	29.7465229
MRPL53P1	0	0	0	0	0	0
MRPL54	809.2888361	773.3346027	973.951011	804.9182074	948.3447532	936.5026002
MRPL55	575.5162959	570.4598108	556.1230848	686.5186194	715.1612182	661.6036989
MRPL57	762.7324404	748.2263363	795.4423665	960.1311126	1028.349146	994.9699038
MRPL57P6	0	0	0	0	0	0
MRPL57P7	0	0	0	0	0	0
MRPL58	795.4209736	715.0834248	746.4015301	901.4287959	1100.548232	1125.239159
MRPL9	1555.181729	1517.543616	1514.381028	1414.825329	1631.309082	1654.522118
MRPL9P1	0	0	0	0.994954521	0	0
MRPS10	690.4214428	638.7542952	620.8569889	885.5095235	978.5903163	1095.492636
MRPS10P1	0	0	0	0	0	0
MRPS10P2	0	0	0	0	0	0
MRPS11	976.6937484	986.2527011	994.5481623	1017.838475	1008.835879	897.5243977
MRPS11P1	0	0	0	0	0	0
MRPS12	1028.202952	1006.339314	1000.433063	1209.864697	1259.581354	1163.191619
MRPS14	788.4870423	779.3605866	816.0395178	678.5589832	713.2098915	712.8908074
MRPS15	1583.908016	1468.331414	1479.071626	1539.194644	1730.826741	1668.882509
MRPS15P1	0	0	0	0	0	0
MRPS16	2035.60411	2030.75658	2159.758435	2865.46902	3033.337282	2946.957251
MRPS16P1	0	0	0	0	0	0
MRPS16P2	0	0	0	0	0	0
MRPS16P3	0	0	0	0	0	0
MRPS17	72.3109976	86.37243614	82.38860516	137.3037239	120.9822525	111.8058964
MRPS17P1	0	0	0	0	0	1.025742169
MRPS17P3	0	0	0	0	0	0
MRPS17P9	0	0	0	0	0	0
MRPS18A	473.48845	510.1999716	535.5259335	458.6740341	468.3183966	564.1581929
